Source,Target,Type,Weight
A1681,A5463,Undirected,1
A183,A3348,Undirected,1
A702,A1326,Undirected,1
A2977,A5144,Undirected,1
A3934,A4058,Undirected,1
A4052,A4336,Undirected,1
A2210,A3554,Undirected,1
A3962,A4533,Undirected,1
A1637,A1639,Undirected,1
A357,A3776,Undirected,1
A1618,A4697,Undirected,1
A3004,A3864,Undirected,1
A525,A1442,Undirected,1
A2977,A4895,Undirected,1
A506,A1448,Undirected,1
A345,A1515,Undirected,1
A1275,A1618,Undirected,1
A2430,A3748,Undirected,1
A1815,A2478,Undirected,1
A2427,A2952,Undirected,1
A667,A4638,Undirected,1
A1425,A4466,Undirected,1
A2809,A4058,Undirected,1
A2856,A4058,Undirected,1
A2193,A4705,Undirected,1
A3201,A5416,Undirected,1
A2998,A5358,Undirected,1
A76,A438,Undirected,1
A111,A506,Undirected,1
A2427,A4291,Undirected,1
A721,A4976,Undirected,1
A1622,A4279,Undirected,1
A1169,A2404,Undirected,1
A886,A4474,Undirected,1
A904,A4054,Undirected,1
A4687,A5403,Undirected,1
A48,A3270,Undirected,1
A1657,A4401,Undirected,1
A1368,A4227,Undirected,1
A1725,A2429,Undirected,1
A46,A651,Undirected,1
A3206,A4468,Undirected,1
A811,A4466,Undirected,2
A1815,A2996,Undirected,1
A66,A3348,Undirected,1
A1740,A3004,Undirected,1
A438,A506,Undirected,1
A301,A1326,Undirected,1
A795,A2374,Undirected,1
A1326,A3524,Undirected,1
A1725,A4802,Undirected,1
A2918,A3932,Undirected,1
A417,A5120,Undirected,1
A1601,A3199,Undirected,2
A2250,A4096,Undirected,1
A297,A1325,Undirected,2
A786,A5319,Undirected,1
A301,A5357,Undirected,1
A651,A2616,Undirected,1
A255,A2154,Undirected,1
A1359,A1368,Undirected,1
A1897,A5053,Undirected,1
A1965,A5420,Undirected,1
A3554,A4276,Undirected,1
A1599,A5280,Undirected,1
A990,A1725,Undirected,1
A3232,A3751,Undirected,1
A5418,A5418,Undirected,34
A2335,A3004,Undirected,1
A651,A4538,Undirected,1
A1536,A4056,Undirected,1
A174,A4054,Undirected,1
A1187,A2702,Undirected,1
A2878,A5418,Undirected,1
A1262,A2132,Undirected,1
A438,A905,Undirected,1
A3604,A5208,Undirected,1
A1790,A3232,Undirected,1
A1348,A3962,Undirected,1
A592,A3711,Undirected,1
A1170,A1187,Undirected,1
A918,A5214,Undirected,1
A526,A592,Undirected,1
A2388,A4147,Undirected,2
A2167,A3445,Undirected,1
A3653,A5401,Undirected,1
A3004,A4208,Undirected,1
A4948,A5418,Undirected,1
A2430,A5256,Undirected,1
A448,A1187,Undirected,1
A1287,A5418,Undirected,1
A3932,A4949,Undirected,1
A1576,A4401,Undirected,1
A728,A3776,Undirected,1
A283,A1187,Undirected,1
A2413,A2603,Undirected,1
A1790,A5361,Undirected,1
A2427,A4054,Undirected,16
A1749,A2304,Undirected,2
A2783,A5115,Undirected,1
A1382,A3117,Undirected,1
A4108,A4946,Undirected,1
A1790,A5416,Undirected,1
A1325,A1515,Undirected,1
A577,A3004,Undirected,1
A111,A4697,Undirected,1
A3727,A5284,Undirected,1
A904,A3348,Undirected,1
A1460,A1618,Undirected,1
A4902,A4973,Undirected,1
A835,A1965,Undirected,1
A2871,A3004,Undirected,1
A255,A1052,Undirected,1
A904,A1274,Undirected,1
A726,A2383,Undirected,1
A1740,A4860,Undirected,1
A2498,A3281,Undirected,1
A3255,A3932,Undirected,1
A2429,A3979,Undirected,1
A2749,A3050,Undirected,1
A2958,A5144,Undirected,1
A1368,A3171,Undirected,1
A1898,A4058,Undirected,2
A2250,A4459,Undirected,1
A528,A3548,Undirected,1
A1725,A4514,Undirected,1
A2977,A4191,Undirected,1
A912,A1815,Undirected,1
A255,A2074,Undirected,1
A2570,A3554,Undirected,1
A1992,A2795,Undirected,1
A2304,A3831,Undirected,1
A1718,A1718,Undirected,1
A4443,A4705,Undirected,1
A2657,A3204,Undirected,1
A874,A1741,Undirected,1
A3140,A4981,Undirected,1
A3255,A5418,Undirected,1
A285,A2603,Undirected,1
A1599,A1727,Undirected,4
A1657,A4420,Undirected,1
A1419,A2917,Undirected,1
A4937,A5320,Undirected,1
A1064,A4041,Undirected,1
A3849,A5072,Undirected,1
A264,A1575,Undirected,1
A1515,A3464,Undirected,1
A4741,A5246,Undirected,1
A2745,A4802,Undirected,1
A438,A2788,Undirected,1
A1326,A3488,Undirected,1
A2170,A3445,Undirected,1
A1657,A4276,Undirected,1
A46,A1833,Undirected,1
A1326,A2205,Undirected,1
A1865,A2478,Undirected,1
A533,A2022,Undirected,1
A1338,A1740,Undirected,1
A1368,A2799,Undirected,1
A2101,A2429,Undirected,1
A1384,A1658,Undirected,1
A1236,A1815,Undirected,1
A1616,A1749,Undirected,1
A415,A5416,Undirected,1
A4993,A5454,Undirected,1
A1099,A1853,Undirected,1
A1618,A4056,Undirected,1
A1618,A2429,Undirected,1
A1394,A1749,Undirected,1
A1315,A4929,Undirected,1
A3542,A4308,Undirected,1
A4177,A5418,Undirected,1
A1170,A2908,Undirected,1
A3554,A3932,Undirected,1
A255,A2931,Undirected,1
A528,A1368,Undirected,1
A2764,A5353,Undirected,1
A444,A1262,Undirected,3
A1012,A3232,Undirected,1
A301,A3171,Undirected,1
A1280,A4705,Undirected,1
A375,A2312,Undirected,1
A73,A3554,Undirected,1
A4000,A5418,Undirected,1
A1870,A2799,Undirected,1
A2634,A3745,Undirected,1
A1467,A1657,Undirected,1
A1368,A4950,Undirected,1
A1170,A4800,Undirected,1
A2228,A4895,Undirected,1
A26,A4052,Undirected,1
A1359,A4950,Undirected,1
A3208,A4947,Undirected,1
A3554,A5418,Undirected,7
A869,A3440,Undirected,1
A444,A1326,Undirected,1
A299,A4993,Undirected,1
A66,A5368,Undirected,1
A2984,A4687,Undirected,1
A1870,A3962,Undirected,1
A755,A4947,Undirected,1
A786,A5135,Undirected,1
A1727,A1898,Undirected,1
A702,A725,Undirected,1
A447,A2572,Undirected,1
A550,A4993,Undirected,1
A605,A3910,Undirected,1
A1841,A2694,Undirected,1
A1368,A5139,Undirected,1
A438,A4409,Undirected,2
A2809,A3771,Undirected,1
A3603,A4397,Undirected,1
A255,A3033,Undirected,1
A248,A3554,Undirected,1
A1359,A5139,Undirected,1
A2427,A3348,Undirected,3
A3206,A4279,Undirected,1
A2623,A3443,Undirected,1
A4024,A4697,Undirected,1
A1618,A2609,Undirected,1
A1677,A2428,Undirected,1
A1815,A2248,Undirected,2
A1567,A3004,Undirected,1
A297,A1348,Undirected,1
A3076,A4609,Undirected,1
A1312,A3206,Undirected,2
A346,A1657,Undirected,1
A1657,A4414,Undirected,1
A1057,A3645,Undirected,2
A72,A4064,Undirected,1
A2054,A2427,Undirected,1
A1515,A3050,Undirected,1
A1515,A5418,Undirected,7
A1504,A1983,Undirected,1
A912,A1042,Undirected,1
A1042,A1368,Undirected,1
A1599,A3515,Undirected,1
A1804,A3280,Undirected,2
A365,A2288,Undirected,1
A3891,A4058,Undirected,2
A762,A2413,Undirected,1
A248,A890,Undirected,1
A166,A1662,Undirected,1
A1851,A2140,Undirected,1
A385,A1853,Undirected,1
A752,A2603,Undirected,1
A4705,A5278,Undirected,1
A3467,A4279,Undirected,1
A2038,A4982,Undirected,1
A2559,A3201,Undirected,1
A726,A5284,Undirected,1
A3554,A5442,Undirected,1
A1831,A3169,Undirected,1
A1129,A4054,Undirected,1
A444,A1368,Undirected,2
A1718,A4813,Undirected,2
A2427,A3169,Undirected,1
A2478,A3748,Undirected,1
A2616,A3793,Undirected,1
A1361,A4949,Undirected,1
A72,A2657,Undirected,1
A3313,A3807,Undirected,1
A1368,A4337,Undirected,2
A1657,A3932,Undirected,2
A2245,A4952,Undirected,1
A1394,A3868,Undirected,1
A1594,A2470,Undirected,1
A2821,A3932,Undirected,1
A3685,A3962,Undirected,1
A1129,A3653,Undirected,1
A2501,A4937,Undirected,1
A2012,A5469,Undirected,1
A338,A2805,Undirected,1
A1749,A3541,Undirected,1
A264,A5397,Undirected,1
A1630,A4054,Undirected,1
A990,A1790,Undirected,1
A2427,A2718,Undirected,1
A1205,A2478,Undirected,1
A248,A533,Undirected,1
A904,A1618,Undirected,3
A2602,A4705,Undirected,1
A2623,A4117,Undirected,1
A278,A4570,Undirected,1
A1510,A3542,Undirected,1
A3004,A4593,Undirected,1
A1223,A1348,Undirected,1
A702,A3897,Undirected,1
A1599,A3388,Undirected,1
A1702,A3270,Undirected,1
A1727,A4705,Undirected,1
A1515,A5241,Undirected,1
A82,A255,Undirected,1
A2430,A5169,Undirected,1
A630,A3004,Undirected,1
A1181,A5418,Undirected,1
A670,A1749,Undirected,1
A2140,A3554,Undirected,1
A4952,A5246,Undirected,1
A1749,A4041,Undirected,1
A1629,A4978,Undirected,1
A817,A1870,Undirected,1
A2197,A3201,Undirected,1
A4269,A5147,Undirected,1
A221,A2530,Undirected,1
A506,A2132,Undirected,2
A301,A4337,Undirected,1
A4299,A4690,Undirected,1
A2602,A3646,Undirected,1
A461,A886,Undirected,1
A2572,A4208,Undirected,2
A1741,A2235,Undirected,1
A4024,A5391,Undirected,1
A532,A2427,Undirected,1
A4705,A4775,Undirected,1
A444,A3171,Undirected,1
A2841,A5107,Undirected,1
A1727,A3126,Undirected,1
A3201,A4299,Undirected,1
A506,A726,Undirected,1
A569,A4313,Undirected,1
A1836,A3872,Undirected,1
A2335,A3348,Undirected,1
A988,A1616,Undirected,1
A4147,A5280,Undirected,1
A1414,A5418,Undirected,1
A679,A3831,Undirected,1
A3004,A5381,Undirected,1
A129,A2429,Undirected,1
A1898,A4953,Undirected,1
A435,A4399,Undirected,1
A3300,A4419,Undirected,1
A2427,A3872,Undirected,1
A3004,A3299,Undirected,1
A301,A4372,Undirected,1
A3206,A4595,Undirected,1
A803,A3146,Undirected,1
A506,A3849,Undirected,1
A283,A1790,Undirected,1
A406,A2559,Undirected,1
A255,A3445,Undirected,1
A1233,A4425,Undirected,1
A1099,A2387,Undirected,1
A1622,A5397,Undirected,1
A783,A3208,Undirected,1
A3004,A4026,Undirected,1
A519,A2998,Undirected,1
A795,A5212,Undirected,1
A447,A1205,Undirected,1
A2228,A3445,Undirected,1
A1467,A1510,Undirected,1
A1992,A5418,Undirected,2
A438,A2609,Undirected,1
A737,A2917,Undirected,1
A1326,A2304,Undirected,2
A1654,A4116,Undirected,1
A2033,A4309,Undirected,1
A438,A1815,Undirected,6
A1815,A4188,Undirected,1
A3004,A4336,Undirected,2
A1740,A2614,Undirected,1
A917,A1368,Undirected,1
A1326,A4110,Undirected,1
A1133,A5418,Undirected,1
A2087,A3050,Undirected,1
A2087,A5418,Undirected,1
A2783,A4222,Undirected,1
A2181,A3280,Undirected,1
A74,A2179,Undirected,1
A1400,A3745,Undirected,1
A1057,A1223,Undirected,1
A1383,A4476,Undirected,1
A526,A4991,Undirected,1
A2427,A2456,Undirected,1
A1191,A2427,Undirected,1
A1448,A3313,Undirected,1
A3868,A5135,Undirected,1
A651,A4413,Undirected,1
A1210,A1815,Undirected,1
A3373,A5397,Undirected,1
A811,A4291,Undirected,2
A1368,A5459,Undirected,1
A1262,A1628,Undirected,1
A762,A3793,Undirected,1
A1181,A1637,Undirected,1
A3962,A4555,Undirected,1
A4052,A4337,Undirected,1
A1658,A2427,Undirected,1
A1170,A3004,Undirected,2
A1727,A3081,Undirected,1
A737,A4555,Undirected,1
A1326,A1749,Undirected,1
A2763,A5397,Undirected,1
A2603,A3004,Undirected,2
A1618,A5423,Undirected,1
A2604,A5269,Undirected,1
A1515,A3280,Undirected,1
A3456,A4705,Undirected,1
A4025,A4709,Undirected,1
A1699,A2478,Undirected,1
A2862,A3445,Undirected,1
A3524,A3872,Undirected,1
A2764,A3977,Undirected,1
A2298,A5336,Undirected,1
A1435,A2795,Undirected,1
A264,A1205,Undirected,1
A721,A5208,Undirected,1
A2682,A4697,Undirected,1
A3201,A3831,Undirected,1
A3604,A3890,Undirected,1
A3895,A4054,Undirected,1
A364,A3201,Undirected,1
A80,A1725,Undirected,1
A1071,A5099,Undirected,1
A415,A779,Undirected,1
A1326,A3647,Undirected,1
A1618,A2071,Undirected,1
A1129,A4058,Undirected,1
A3867,A4937,Undirected,1
A3544,A5418,Undirected,1
A1725,A3056,Undirected,1
A2427,A4108,Undirected,3
A1790,A4425,Undirected,1
A790,A3554,Undirected,1
A1455,A2694,Undirected,1
A2205,A3004,Undirected,1
A908,A1381,Undirected,1
A1262,A3201,Undirected,4
A1983,A3932,Undirected,2
A5053,A5135,Undirected,1
A1011,A1790,Undirected,1
A726,A3201,Undirected,1
A792,A2669,Undirected,1
A666,A1815,Undirected,1
A1790,A2197,Undirected,1
A1510,A2977,Undirected,1
A779,A2430,Undirected,2
A1455,A4025,Undirected,1
A1622,A2762,Undirected,1
A2795,A5418,Undirected,3
A4054,A5295,Undirected,1
A2427,A5385,Undirected,1
A506,A5144,Undirected,1
A1169,A1537,Undirected,1
A605,A4239,Undirected,1
A1325,A4331,Undirected,1
A1657,A4772,Undirected,1
A903,A3004,Undirected,1
A1180,A3206,Undirected,1
A3045,A3872,Undirected,1
A415,A4991,Undirected,1
A4308,A5418,Undirected,1
A2857,A4705,Undirected,1
A4054,A4775,Undirected,1
A2830,A3932,Undirected,1
A3004,A5256,Undirected,1
A444,A4629,Undirected,1
A526,A3711,Undirected,1
A2427,A3771,Undirected,1
A3421,A3973,Undirected,1
A297,A779,Undirected,1
A437,A3887,Undirected,1
A276,A5418,Undirected,1
A3093,A3441,Undirected,1
A533,A3201,Undirected,1
A491,A1599,Undirected,1
A2425,A5418,Undirected,1
A1708,A3554,Undirected,1
A802,A3004,Undirected,1
A72,A1537,Undirected,1
A1629,A3934,Undirected,1
A1815,A3864,Undirected,1
A779,A2427,Undirected,2
A2027,A2888,Undirected,1
A1599,A2132,Undirected,1
A3542,A4054,Undirected,1
A1790,A1848,Undirected,1
A1690,A5418,Undirected,2
A3201,A3957,Undirected,1
A2931,A4629,Undirected,1
A1853,A5321,Undirected,1
A937,A4653,Undirected,1
A405,A3445,Undirected,1
A79,A2430,Undirected,1
A1412,A3751,Undirected,1
A1599,A2388,Undirected,2
A1326,A5173,Undirected,1
A1618,A4399,Undirected,2
A526,A1536,Undirected,1
A3802,A4705,Undirected,1
A3280,A3443,Undirected,2
A3373,A3445,Undirected,1
A3206,A5397,Undirected,1
A438,A1325,Undirected,1
A1170,A4705,Undirected,2
A1296,A1417,Undirected,1
A3793,A4096,Undirected,1
A2478,A5169,Undirected,1
A273,A1898,Undirected,1
A905,A5381,Undirected,1
A1181,A1843,Undirected,1
A506,A1057,Undirected,1
A1790,A5280,Undirected,1
A4274,A5353,Undirected,1
A1325,A3868,Undirected,2
A1856,A4929,Undirected,1
A3443,A4336,Undirected,1
A1749,A3932,Undirected,1
A1312,A1725,Undirected,1
A1326,A4041,Undirected,1
A5353,A5418,Undirected,1
A3554,A3744,Undirected,1
A1898,A2304,Undirected,1
A737,A3201,Undirected,1
A1786,A3445,Undirected,1
A1624,A4937,Undirected,1
A2427,A4299,Undirected,1
A937,A2904,Undirected,1
A3004,A3548,Undirected,2
A2427,A2663,Undirected,3
A651,A737,Undirected,1
A811,A2976,Undirected,1
A1616,A5418,Undirected,5
A1599,A2383,Undirected,1
A2977,A4752,Undirected,1
A1749,A5418,Undirected,2
A438,A5423,Undirected,1
A848,A4284,Undirected,1
A3593,A5284,Undirected,1
A1662,A4236,Undirected,1
A3004,A5403,Undirected,2
A2603,A3646,Undirected,1
A795,A3962,Undirected,1
A467,A2983,Undirected,1
A2054,A5297,Undirected,1
A1971,A2218,Undirected,1
A1326,A4270,Undirected,1
A2217,A3004,Undirected,1
A802,A1897,Undirected,1
A248,A3356,Undirected,1
A276,A2484,Undirected,1
A2430,A4811,Undirected,1
A904,A3831,Undirected,1
A123,A438,Undirected,1
A802,A4860,Undirected,1
A1236,A1618,Undirected,1
A2336,A5358,Undirected,1
A1515,A5401,Undirected,2
A651,A1599,Undirected,1
A936,A3662,Undirected,1
A1639,A2014,Undirected,1
A811,A3168,Undirected,1
A3076,A5256,Undirected,1
A908,A2572,Undirected,1
A2345,A4705,Undirected,1
A1815,A4236,Undirected,1
A2590,A5403,Undirected,1
A5246,A5271,Undirected,1
A2760,A3839,Undirected,1
A1662,A1983,Undirected,2
A2430,A2990,Undirected,1
A2715,A3554,Undirected,1
A3197,A4705,Undirected,4
A364,A3971,Undirected,1
A2430,A3554,Undirected,1
A1312,A2791,Undirected,1
A564,A2507,Undirected,1
A1658,A3962,Undirected,1
A1853,A4108,Undirected,1
A4108,A4705,Undirected,3
A1280,A5412,Undirected,1
A670,A4326,Undirected,1
A536,A2862,Undirected,1
A2478,A4337,Undirected,1
A2704,A3781,Undirected,1
A1435,A3932,Undirected,1
A2427,A3580,Undirected,1
A4384,A4577,Undirected,1
A1616,A2484,Undirected,1
A1727,A4815,Undirected,1
A792,A3748,Undirected,1
A2346,A3445,Undirected,1
A1749,A2484,Undirected,1
A1170,A1702,Undirected,2
A1824,A5418,Undirected,2
A1841,A5147,Undirected,1
A1467,A5418,Undirected,1
A752,A1725,Undirected,1
A442,A3868,Undirected,1
A261,A4725,Undirected,1
A3081,A4459,Undirected,1
A1435,A5418,Undirected,1
A2960,A5208,Undirected,1
A4424,A5416,Undirected,1
A2572,A3845,Undirected,1
A1815,A1983,Undirected,5
A795,A4337,Undirected,1
A1831,A1848,Undirected,1
A264,A3787,Undirected,1
A1725,A4131,Undirected,1
A117,A255,Undirected,1
A1448,A2702,Undirected,1
A1836,A4546,Undirected,1
A1144,A3280,Undirected,2
A1630,A3771,Undirected,1
A1312,A2759,Undirected,1
A1989,A5418,Undirected,1
A3348,A3358,Undirected,1
A506,A5246,Undirected,1
A255,A799,Undirected,1
A3554,A4056,Undirected,1
A415,A1727,Undirected,1
A1275,A2248,Undirected,1
A1977,A3580,Undirected,1
A2427,A3831,Undirected,1
A2498,A5459,Undirected,1
A1368,A4947,Undirected,1
A2132,A3645,Undirected,1
A3788,A4117,Undirected,1
A1983,A3280,Undirected,3
A3155,A4096,Undirected,1
A1639,A2074,Undirected,2
A1790,A2478,Undirected,2
A1348,A2470,Undirected,1
A2634,A3004,Undirected,1
A1348,A1790,Undirected,2
A1209,A1727,Undirected,1
A1236,A3946,Undirected,1
A1253,A5208,Undirected,1
A2263,A5246,Undirected,1
A2228,A2427,Undirected,1
A874,A2235,Undirected,1
A2722,A3468,Undirected,1
A317,A5189,Undirected,2
A438,A1241,Undirected,1
A670,A5418,Undirected,2
A1599,A2810,Undirected,1
A1725,A4538,Undirected,1
A1960,A4752,Undirected,1
A1262,A5147,Undirected,2
A1435,A4517,Undirected,1
A2958,A4752,Undirected,1
A1510,A4697,Undirected,1
A140,A1085,Undirected,1
A123,A264,Undirected,1
A1599,A2060,Undirected,1
A69,A3685,Undirected,1
A803,A3004,Undirected,1
A3127,A4147,Undirected,1
A3015,A3771,Undirected,1
A1390,A5246,Undirected,1
A1960,A5403,Undirected,1
A2842,A3201,Undirected,1
A438,A1616,Undirected,1
A285,A455,Undirected,1
A273,A947,Undirected,1
A3004,A4741,Undirected,1
A1824,A4934,Undirected,1
A273,A1811,Undirected,1
A458,A4966,Undirected,1
A4220,A4506,Undirected,1
A438,A592,Undirected,1
A3745,A4476,Undirected,3
A1815,A3595,Undirected,1
A363,A2038,Undirected,1
A1898,A4041,Undirected,1
A3004,A5176,Undirected,1
A3135,A4309,Undirected,1
A2014,A3973,Undirected,1
A3705,A4795,Undirected,1
A3004,A4316,Undirected,1
A1170,A1824,Undirected,1
A444,A533,Undirected,1
A1296,A2519,Undirected,1
A1815,A2669,Undirected,1
A1325,A5383,Undirected,1
A1815,A3613,Undirected,1
A3004,A3545,Undirected,1
A1325,A4818,Undirected,1
A4474,A5223,Undirected,1
A1263,A2572,Undirected,1
A1312,A1790,Undirected,4
A1639,A5397,Undirected,1
A1815,A3047,Undirected,1
A1804,A4054,Undirected,3
A1615,A1618,Undirected,1
A3546,A4413,Undirected,1
A1599,A4555,Undirected,1
A666,A2922,Undirected,1
A1448,A2184,Undirected,1
A912,A4299,Undirected,1
A1515,A1815,Undirected,2
A1601,A2304,Undirected,1
A811,A908,Undirected,1
A699,A5401,Undirected,1
A4315,A5045,Undirected,1
A792,A1326,Undirected,1
A4113,A4288,Undirected,1
A3004,A4827,Undirected,1
A4459,A4705,Undirected,1
A1262,A2427,Undirected,2
A1749,A2623,Undirected,1
A2427,A2761,Undirected,1
A3526,A4113,Undirected,1
A2977,A3206,Undirected,1
A881,A5418,Undirected,1
A868,A2427,Undirected,1
A3837,A5442,Undirected,1
A3127,A4131,Undirected,1
A779,A3206,Undirected,1
A3376,A4326,Undirected,1
A1637,A2427,Undirected,1
A1540,A5333,Undirected,1
A1285,A1554,Undirected,1
A1536,A4991,Undirected,1
A3348,A5094,Undirected,1
A908,A1491,Undirected,1
A1207,A2132,Undirected,1
A2663,A4124,Undirected,1
A1725,A3887,Undirected,1
A3046,A4054,Undirected,1
A2132,A5418,Undirected,3
A1326,A3932,Undirected,3
A461,A2427,Undirected,1
A1,A1599,Undirected,1
A2210,A5397,Undirected,1
A438,A1618,Undirected,9
A3894,A5418,Undirected,1
A3793,A3913,Undirected,1
A3846,A4054,Undirected,1
A2681,A4022,Undirected,1
A2388,A2388,Undirected,1
A1622,A2427,Undirected,1
A3156,A3443,Undirected,1
A2759,A3429,Undirected,1
A3201,A3680,Undirected,1
A890,A1815,Undirected,1
A1657,A1815,Undirected,4
A726,A1326,Undirected,1
A1262,A1326,Undirected,2
A1662,A2429,Undirected,1
A533,A2427,Undirected,1
A1326,A5418,Undirected,25
A1831,A2478,Undirected,1
A255,A417,Undirected,1
A755,A2572,Undirected,1
A2009,A4982,Undirected,1
A957,A4775,Undirected,1
A506,A1385,Undirected,1
A1824,A2193,Undirected,1
A1702,A4593,Undirected,1
A3004,A3897,Undirected,1
A3045,A4546,Undirected,1
A1749,A1989,Undirected,1
A1275,A5045,Undirected,1
A4425,A4705,Undirected,1
A1652,A2514,Undirected,1
A363,A4982,Undirected,1
A1144,A5401,Undirected,1
A802,A3467,Undirected,1
A1999,A3771,Undirected,1
A1815,A3824,Undirected,1
A1326,A1828,Undirected,1
A3421,A4161,Undirected,1
A1076,A4220,Undirected,1
A1312,A3004,Undirected,4
A3376,A5418,Undirected,2
A105,A1368,Undirected,1
A3004,A4629,Undirected,1
A1983,A5401,Undirected,2
A1312,A4443,Undirected,1
A1815,A2429,Undirected,1
A2014,A2447,Undirected,1
A3146,A5223,Undirected,1
A506,A881,Undirected,1
A1169,A3932,Undirected,1
A2429,A3337,Undirected,1
A1618,A3602,Undirected,1
A845,A4503,Undirected,1
A937,A2905,Undirected,1
A737,A2427,Undirected,3
A32,A4842,Undirected,1
A936,A3004,Undirected,1
A564,A4697,Undirected,1
A2074,A3542,Undirected,1
A1115,A2074,Undirected,1
A3771,A3832,Undirected,1
A2478,A3146,Undirected,1
A2888,A5094,Undirected,1
A802,A4058,Undirected,1
A799,A2853,Undirected,1
A1326,A4517,Undirected,1
A1129,A2304,Undirected,1
A444,A4690,Undirected,1
A1536,A5233,Undirected,1
A3898,A4054,Undirected,1
A4538,A5303,Undirected,1
A1169,A5418,Undirected,1
A2396,A3174,Undirected,1
A1326,A2009,Undirected,1
A1716,A3445,Undirected,1
A1599,A5246,Undirected,1
