Source,Target,Type,Weight
50-1517,50-1898,Undirected,1
10-379,10-1904,Undirected,1
10-1094,20-184,Undirected,1
50-2322,50-3193,Undirected,1
50-168,50-1252,Undirected,1
50-1293,10-428,Undirected,1
50-90,50-3109,Undirected,1
50-455,50-1472,Undirected,1
50-943,50-1917,Undirected,1
50-1051,50-2363,Undirected,1
10-1007,10-1778,Undirected,1
50-3186,10-1694,Undirected,1
50-1217,50-2874,Undirected,1
50-929,50-1198,Undirected,1
50-1916,10-1629,Undirected,1
50-415,10-661,Undirected,1
40-402,10-1485,Undirected,1
50-663,50-2411,Undirected,1
50-444,50-2987,Undirected,1
10-3038,20-186,Undirected,1
40-466,10-172,Undirected,1
50-2392,10-2584,Undirected,1
10-1438,10-3053,Undirected,1
50-314,50-1252,Undirected,1
50-569,10-2170,Undirected,1
40-82,50-271,Undirected,1
50-2233,10-971,Undirected,1
50-761,20-186,Undirected,1
10-666,20-3,Undirected,1
50-1257,10-2736,Undirected,1
50-2871,10-2410,Undirected,1
50-2083,50-2149,Undirected,1
40-357,40-375,Undirected,1
40-527,50-2764,Undirected,1
10-1633,10-2410,Undirected,1
40-82,10-1632,Undirected,1
50-1314,50-2945,Undirected,1
50-302,50-2513,Undirected,1
50-995,50-2149,Undirected,1
50-1787,10-1556,Undirected,1
40-28,50-1172,Undirected,1
40-524,10-2073,Undirected,1
50-1632,50-2859,Undirected,1
40-131,50-646,Undirected,1
50-1759,10-1632,Undirected,1
50-1059,10-1158,Undirected,1
50-1014,50-1431,Undirected,1
10-2297,20-158,Undirected,1
10-1328,10-2841,Undirected,1
50-2678,50-2895,Undirected,1
10-188,10-862,Undirected,1
50-1364,50-2267,Undirected,1
50-348,20-324,Undirected,1
50-118,50-2217,Undirected,1
10-877,10-1508,Undirected,1
50-2892,10-17,Undirected,1
50-461,50-2514,Undirected,1
50-1096,50-2063,Undirected,1
50-2192,10-2201,Undirected,1
10-1178,10-2112,Undirected,1
50-1651,50-3085,Undirected,1
50-848,50-2304,Undirected,1
50-2337,50-2457,Undirected,1
50-524,50-2029,Undirected,1
50-2474,10-485,Undirected,1
10-31,10-312,Undirected,1
40-64,10-1888,Undirected,1
50-2172,10-1969,Undirected,1
50-2074,10-1492,Undirected,1
50-583,50-3027,Undirected,1
50-586,50-2041,Undirected,1
10-1982,10-2226,Undirected,1
40-446,10-1077,Undirected,1
50-1312,10-2944,Undirected,1
50-3183,10-2533,Undirected,1
50-2010,50-2686,Undirected,1
40-111,10-1115,Undirected,1
50-2220,10-2830,Undirected,1
10-125,10-1508,Undirected,1
50-2909,10-609,Undirected,1
50-2925,10-917,Undirected,1
50-2339,10-911,Undirected,1
50-2129,10-2792,Undirected,1
40-85,50-190,Undirected,1
50-1312,10-1449,Undirected,1
50-2740,10-1423,Undirected,1
40-322,50-914,Undirected,1
50-482,50-1314,Undirected,1
50-872,50-2278,Undirected,1
50-637,10-1786,Undirected,1
10-1431,10-2423,Undirected,1
10-1273,10-2378,Undirected,1
50-2352,50-2917,Undirected,1
10-347,10-2056,Undirected,1
50-842,50-2390,Undirected,1
10-287,10-822,Undirected,1
50-1935,50-2125,Undirected,1
50-1054,50-1954,Undirected,1
10-253,20-270,Undirected,1
50-2224,50-2785,Undirected,1
50-455,50-2531,Undirected,1
50-1464,50-1506,Undirected,1
40-229,50-524,Undirected,1
50-3053,10-433,Undirected,1
50-1081,10-2409,Undirected,1
10-1754,10-2355,Undirected,1
10-2107,10-2584,Undirected,1
50-2718,50-2760,Undirected,1
50-138,50-1696,Undirected,1
40-86,10-1188,Undirected,1
10-394,10-1972,Undirected,1
50-1493,20-313,Undirected,1
10-2357,20-332,Undirected,1
40-461,50-202,Undirected,1
50-28,10-273,Undirected,1
40-66,50-569,Undirected,1
50-1693,50-2420,Undirected,1
50-3138,10-2410,Undirected,1
50-867,50-2926,Undirected,1
50-2925,10-2575,Undirected,1
50-482,10-390,Undirected,1
50-1947,10-1027,Undirected,1
10-2508,10-2938,Undirected,1
50-71,50-316,Undirected,1
10-12,20-392,Undirected,1
50-1682,50-2992,Undirected,1
40-204,50-48,Undirected,1
50-1632,50-2275,Undirected,1
50-358,50-2933,Undirected,1
50-2119,50-3172,Undirected,1
10-1125,10-1471,Undirected,1
40-149,40-524,Undirected,1
50-2222,50-3041,Undirected,1
50-341,50-1604,Undirected,1
50-2310,10-351,Undirected,1
50-2657,10-243,Undirected,1
50-2965,50-3119,Undirected,1
50-2415,10-1474,Undirected,1
50-2125,10-1400,Undirected,1
50-1170,10-2945,Undirected,1
50-1666,10-258,Undirected,1
50-317,10-428,Undirected,1
50-3109,10-1158,Undirected,1
40-151,50-2764,Undirected,1
50-309,50-1919,Undirected,1
50-1096,10-1629,Undirected,1
40-376,50-2140,Undirected,1
40-396,50-1042,Undirected,1
50-1361,10-1728,Undirected,1
50-195,50-2222,Undirected,1
50-943,10-22,Undirected,1
50-2684,10-931,Undirected,1
50-334,50-2125,Undirected,1
40-173,50-301,Undirected,1
50-90,10-1471,Undirected,1
50-928,50-1703,Undirected,1
50-527,50-2554,Undirected,1
50-936,50-2982,Undirected,1
50-2697,50-2871,Undirected,1
50-50,50-1276,Undirected,1
10-119,10-166,Undirected,1
50-1063,50-2041,Undirected,1
10-1404,10-1406,Undirected,1
50-1832,50-1938,Undirected,1
50-344,50-798,Undirected,1
10-1171,10-2230,Undirected,1
50-2755,10-1747,Undirected,1
50-1090,50-2267,Undirected,1
10-165,10-1076,Undirected,1
50-425,50-2286,Undirected,1
50-375,50-1162,Undirected,1
50-1472,10-428,Undirected,1
50-2125,50-2845,Undirected,1
50-595,50-1666,Undirected,1
50-333,10-661,Undirected,1
50-539,50-2293,Undirected,1
50-2338,10-1361,Undirected,1
50-2884,10-1802,Undirected,1
40-399,10-1283,Undirected,1
50-1677,10-931,Undirected,1
50-1651,10-266,Undirected,1
50-583,50-3134,Undirected,1
50-1337,10-331,Undirected,1
50-1142,10-68,Undirected,1
10-362,10-753,Undirected,1
50-1636,50-1670,Undirected,1
40-431,10-153,Undirected,1
10-130,10-1498,Undirected,1
50-823,50-1933,Undirected,1
50-2945,10-2688,Undirected,1
50-1759,10-704,Undirected,1
10-393,10-1115,Undirected,1
50-237,50-2592,Undirected,1
50-2587,10-620,Undirected,1
10-150,10-1738,Undirected,1
10-124,10-2332,Undirected,1
50-275,10-2211,Undirected,1
50-1122,20-372,Undirected,1
50-599,50-1437,Undirected,1
40-499,50-271,Undirected,1
50-118,10-2807,Undirected,1
40-533,10-1210,Undirected,1
50-222,50-2076,Undirected,1
50-679,50-1308,Undirected,1
50-3126,10-1513,Undirected,1
40-499,10-1632,Undirected,1
50-594,50-997,Undirected,1
50-25,50-321,Undirected,1
50-586,10-1157,Undirected,1
50-2260,50-2729,Undirected,1
50-767,50-2982,Undirected,1
50-1933,10-1632,Undirected,1
50-2928,10-463,Undirected,1
50-2245,50-2640,Undirected,1
50-1791,10-485,Undirected,1
50-395,50-2224,Undirected,1
50-2811,10-2509,Undirected,1
40-487,10-1973,Undirected,1
50-417,50-1157,Undirected,1
50-776,50-904,Undirected,1
50-2419,10-3039,Undirected,1
50-154,50-2895,Undirected,1
50-2231,50-2286,Undirected,1
50-867,50-2506,Undirected,1
50-2894,10-1694,Undirected,1
50-3043,10-21,Undirected,1
50-128,10-1829,Undirected,1
50-1847,10-2607,Undirected,1
50-549,10-2085,Undirected,1
50-994,50-2094,Undirected,1
50-1199,10-128,Undirected,1
40-491,50-853,Undirected,1
50-963,10-1077,Undirected,1
50-1362,50-2013,Undirected,1
50-168,50-1235,Undirected,1
50-1745,50-1967,Undirected,1
50-1657,50-2832,Undirected,1
50-391,10-2141,Undirected,1
40-442,10-2776,Undirected,1
50-539,50-2370,Undirected,1
10-1632,10-2121,Undirected,1
50-2171,10-1257,Undirected,1
10-1476,10-1799,Undirected,1
10-1142,10-2010,Undirected,1
50-523,50-1169,Undirected,1
40-491,40-509,Undirected,1
10-422,10-1371,Undirected,1
50-621,50-2474,Undirected,1
50-1738,50-2668,Undirected,1
50-1559,50-1774,Undirected,1
50-2098,10-1489,Undirected,1
40-430,50-2364,Undirected,1
50-293,10-424,Undirected,1
50-2899,10-1932,Undirected,1
50-1193,10-1394,Undirected,1
40-66,50-2217,Undirected,1
40-273,50-2223,Undirected,1
50-2298,50-2685,Undirected,1
50-314,50-1235,Undirected,1
50-613,50-1783,Undirected,1
50-2094,50-3194,Undirected,1
50-3141,10-917,Undirected,1
50-250,50-656,Undirected,1
50-2230,10-1645,Undirected,1
50-88,50-2126,Undirected,1
50-2653,10-642,Undirected,1
50-1194,50-2903,Undirected,1
50-45,10-660,Undirected,1
10-1329,10-2882,Undirected,1
10-1847,20-179,Undirected,1
50-28,10-877,Undirected,1
50-2096,50-2902,Undirected,1
50-254,50-921,Undirected,1
50-3203,10-590,Undirected,1
50-667,50-2439,Undirected,1
50-1088,50-3200,Undirected,1
10-1801,10-2742,Undirected,1
40-409,10-1534,Undirected,1
40-98,50-2093,Undirected,1
50-1599,10-253,Undirected,1
10-458,20-339,Undirected,1
10-1922,10-2189,Undirected,1
50-411,50-2352,Undirected,1
50-2457,10-1593,Undirected,1
10-2557,20-171,Undirected,1
50-1395,10-276,Undirected,1
40-371,50-1144,Undirected,1
50-2345,50-2601,Undirected,1
40-106,50-2605,Undirected,1
50-1702,50-2534,Undirected,1
50-2945,10-1386,Undirected,1
50-853,50-1917,Undirected,1
10-1314,10-2968,Undirected,1
50-222,50-308,Undirected,1
10-901,20-399,Undirected,1
50-386,50-1004,Undirected,1
50-508,10-640,Undirected,1
50-1155,50-1933,Undirected,1
10-1192,10-1801,Undirected,1
40-463,50-1396,Undirected,1
50-413,50-2607,Undirected,1
50-2228,50-2530,Undirected,1
50-773,50-1376,Undirected,1
50-260,10-493,Undirected,1
50-687,50-2305,Undirected,1
50-247,50-353,Undirected,1
50-665,50-911,Undirected,1
10-1390,10-2686,Undirected,1
50-386,50-395,Undirected,1
50-984,20-255,Undirected,1
50-375,50-1141,Undirected,1
50-2585,10-257,Undirected,1
40-497,50-1640,Undirected,1
50-2731,10-2883,Undirected,1
50-3141,10-2575,Undirected,1
50-2135,10-115,Undirected,1
40-497,50-538,Undirected,1
40-3,50-826,Undirected,1
40-54,50-2761,Undirected,1
50-2767,10-2938,Undirected,1
10-702,10-831,Undirected,1
50-2886,10-624,Undirected,1
10-1171,10-2112,Undirected,1
50-732,50-2090,Undirected,1
50-146,50-2766,Undirected,1
40-1,50-404,Undirected,1
10-2207,20-416,Undirected,1
10-1361,10-1767,Undirected,1
50-45,10-939,Undirected,1
50-1221,50-1750,Undirected,1
10-30,10-1809,Undirected,1
50-1965,50-2031,Undirected,1
50-1081,50-1935,Undirected,1
10-704,10-2882,Undirected,1
50-914,50-2220,Undirected,1
50-2189,50-2704,Undirected,1
10-436,10-881,Undirected,1
40-228,50-386,Undirected,1
10-270,10-2761,Undirected,1
50-961,50-3143,Undirected,1
40-415,50-5,Undirected,1
10-1604,10-2575,Undirected,1
50-2036,50-3043,Undirected,1
10-211,10-800,Undirected,1
10-769,10-1392,Undirected,1
50-1334,50-1448,Undirected,1
40-262,50-1187,Undirected,1
50-921,10-2862,Undirected,1
40-299,50-2192,Undirected,1
50-1911,50-1933,Undirected,1
10-937,10-1760,Undirected,1
50-1365,10-931,Undirected,1
10-1534,10-3028,Undirected,1
40-178,50-1918,Undirected,1
50-1265,10-799,Undirected,1
50-276,10-58,Undirected,1
50-1377,10-753,Undirected,1
50-639,10-1241,Undirected,1
40-436,50-2718,Undirected,1
50-2776,10-3007,Undirected,1
10-1115,20-353,Undirected,1
50-1408,20-180,Undirected,1
50-312,50-762,Undirected,1
50-1849,10-62,Undirected,1
40-473,50-815,Undirected,1
50-2506,50-2957,Undirected,1
40-511,50-632,Undirected,1
50-2515,10-2134,Undirected,1
40-273,50-3021,Undirected,1
50-271,50-1225,Undirected,1
50-2987,20-250,Undirected,1
50-1319,10-1729,Undirected,1
10-27,10-1200,Undirected,1
50-2095,10-299,Undirected,1
50-695,10-1731,Undirected,1
50-305,10-2828,Undirected,1
50-975,50-989,Undirected,1
50-1372,10-405,Undirected,1
50-893,50-1903,Undirected,1
10-1747,10-2882,Undirected,1
50-637,50-1425,Undirected,1
10-1681,10-3025,Undirected,1
50-2270,10-963,Undirected,1
50-2055,50-3020,Undirected,1
50-2517,10-1070,Undirected,1
40-54,50-1177,Undirected,1
50-1164,50-2436,Undirected,1
50-2380,10-274,Undirected,1
50-1291,10-1706,Undirected,1
40-231,50-2535,Undirected,1
50-476,50-858,Undirected,1
50-508,10-1137,Undirected,1
50-2974,10-270,Undirected,1
50-1973,10-609,Undirected,1
10-61,10-860,Undirected,1
40-323,50-1971,Undirected,1
50-2161,50-2299,Undirected,1
10-858,10-1992,Undirected,1
50-2661,20-327,Undirected,1
50-150,50-3181,Undirected,1
50-2102,50-2910,Undirected,1
40-81,50-1217,Undirected,1
40-40,50-1308,Undirected,1
50-2886,10-63,Undirected,1
50-271,50-823,Undirected,1
50-1090,10-1632,Undirected,1
50-2705,10-882,Undirected,1
50-415,10-111,Undirected,1
50-415,50-1155,Undirected,1
50-1905,10-806,Undirected,1
50-1460,50-1487,Undirected,1
40-326,10-866,Undirected,1
50-853,10-2774,Undirected,1
50-540,50-911,Undirected,1
50-2528,10-2153,Undirected,1
10-1729,10-2712,Undirected,1
50-767,50-2784,Undirected,1
50-2160,10-500,Undirected,1
40-66,10-2807,Undirected,1
50-1314,50-2010,Undirected,1
50-543,10-527,Undirected,1
10-1277,10-1593,Undirected,1
50-1489,10-19,Undirected,1
40-443,50-445,Undirected,1
50-914,10-1711,Undirected,1
50-496,50-1396,Undirected,1
50-419,10-1009,Undirected,1
50-3120,10-1164,Undirected,1
50-1416,10-1211,Undirected,1
50-391,50-1802,Undirected,1
50-2422,10-2682,Undirected,1
50-70,10-1964,Undirected,1
50-145,50-445,Undirected,1
50-1812,50-2944,Undirected,1
50-858,50-3092,Undirected,1
50-1254,50-1380,Undirected,1
50-50,20-339,Undirected,1
50-3184,10-1492,Undirected,1
50-1158,50-1292,Undirected,1
50-2528,50-2987,Undirected,1
50-1478,10-2957,Undirected,1
50-410,50-576,Undirected,1
50-2823,10-1314,Undirected,1
50-853,10-1192,Undirected,1
50-1559,50-2559,Undirected,1
10-1055,10-2285,Undirected,1
50-386,10-2813,Undirected,1
50-84,50-2616,Undirected,1
10-547,10-1076,Undirected,1
40-372,50-2698,Undirected,1
50-1254,50-3130,Undirected,1
50-621,50-2389,Undirected,1
40-190,50-2077,Undirected,1
50-1205,50-2241,Undirected,1
40-140,50-302,Undirected,1
10-1078,10-1602,Undirected,1
40-523,10-2914,Undirected,1
50-2161,50-2625,Undirected,1
40-370,50-2343,Undirected,1
50-3119,10-1780,Undirected,1
50-823,50-2414,Undirected,1
50-50,50-2232,Undirected,1
50-132,50-2707,Undirected,1
50-1999,50-2607,Undirected,1
40-129,10-2943,Undirected,1
40-511,10-1729,Undirected,1
50-2533,20-30,Undirected,1
50-2552,10-2120,Undirected,1
50-172,50-2992,Undirected,1
50-476,50-2277,Undirected,1
40-371,50-636,Undirected,1
10-1268,20-64,Undirected,1
50-2484,10-1119,Undirected,1
10-517,10-552,Undirected,1
50-281,50-605,Undirected,1
50-215,50-492,Undirected,1
40-203,50-1290,Undirected,1
50-2340,50-2894,Undirected,1
40-488,10-354,Undirected,1
50-467,10-2104,Undirected,1
10-50,10-1602,Undirected,1
50-252,10-880,Undirected,1
50-1288,50-2164,Undirected,1
50-1677,50-2172,Undirected,1
10-1665,20-84,Undirected,1
10-627,10-1662,Undirected,1
50-635,10-21,Undirected,1
50-1768,20-403,Undirected,1
10-742,10-1729,Undirected,1
10-112,10-2079,Undirected,1
50-553,50-2221,Undirected,1
10-1877,20-420,Undirected,1
50-2084,50-3093,Undirected,1
50-3058,10-666,Undirected,1
50-236,20-164,Undirected,1
50-1803,50-2688,Undirected,1
40-490,40-525,Undirected,1
10-111,10-718,Undirected,1
40-454,50-416,Undirected,1
50-2474,50-2733,Undirected,1
40-140,50-986,Undirected,1
50-1618,50-1760,Undirected,1
50-2245,50-3145,Undirected,1
50-1883,10-128,Undirected,1
10-1752,10-2592,Undirected,1
50-2338,10-1158,Undirected,1
50-1745,50-2190,Undirected,1
40-232,50-1666,Undirected,1
50-1086,50-2528,Undirected,1
10-253,10-1214,Undirected,1
50-1917,10-2774,Undirected,1
50-2012,10-1210,Undirected,1
40-54,50-2995,Undirected,1
50-86,50-636,Undirected,1
50-867,50-1054,Undirected,1
50-2102,10-1429,Undirected,1
40-371,50-2041,Undirected,1
50-1127,50-2474,Undirected,1
40-85,10-1666,Undirected,1
50-182,50-3110,Undirected,1
50-2517,10-694,Undirected,1
40-105,10-1071,Undirected,1
50-2424,50-2740,Undirected,1
10-1906,10-2532,Undirected,1
10-14,10-816,Undirected,1
50-92,50-465,Undirected,1
50-1187,50-2220,Undirected,1
50-418,50-914,Undirected,1
10-2056,10-2813,Undirected,1
50-1090,10-704,Undirected,1
50-2414,50-3109,Undirected,1
50-897,10-63,Undirected,1
50-1410,10-405,Undirected,1
50-2298,10-2567,Undirected,1
50-81,50-2107,Undirected,1
40-180,50-2034,Undirected,1
50-379,10-2792,Undirected,1
40-522,50-2585,Undirected,1
50-1376,50-2535,Undirected,1
50-1313,10-2754,Undirected,1
50-62,50-1100,Undirected,1
50-1869,50-3022,Undirected,1
50-527,50-2550,Undirected,1
50-1548,10-1396,Undirected,1
10-306,10-2627,Undirected,1
50-1796,10-769,Undirected,1
40-475,50-264,Undirected,1
50-333,50-1155,Undirected,1
50-1917,10-1192,Undirected,1
40-318,50-374,Undirected,1
50-281,10-1157,Undirected,1
40-77,40-244,Undirected,1
50-1600,50-3025,Undirected,1
50-667,50-3203,Undirected,1
50-1957,50-2350,Undirected,1
50-2517,10-2506,Undirected,1
10-1312,10-1694,Undirected,1
10-464,10-2189,Undirected,1
10-1662,10-2422,Undirected,1
50-752,50-2071,Undirected,1
50-2102,10-2804,Undirected,1
50-2190,10-753,Undirected,1
50-524,50-632,Undirected,1
50-1790,10-1296,Undirected,1
50-2926,50-3034,Undirected,1
40-518,50-2190,Undirected,1
50-1464,50-2255,Undirected,1
50-86,50-2041,Undirected,1
50-2727,50-3190,Undirected,1
50-820,50-1447,Undirected,1
50-2614,50-2714,Undirected,1
50-1556,50-2824,Undirected,1
50-1198,50-2221,Undirected,1
50-2392,20-353,Undirected,1
50-861,10-1406,Undirected,1
50-1802,10-2467,Undirected,1
50-1790,50-2321,Undirected,1
40-273,40-326,Undirected,1
50-28,10-2881,Undirected,1
50-1836,10-2573,Undirected,1
40-189,40-203,Undirected,1
50-90,50-468,Undirected,1
50-2138,10-1500,Undirected,1
40-321,50-2766,Undirected,1
50-2955,50-3056,Undirected,1
50-1771,10-576,Undirected,1
50-423,50-3055,Undirected,1
50-2192,10-1115,Undirected,1
50-635,50-2892,Undirected,1
50-76,50-2736,Undirected,1
50-2201,10-2700,Undirected,1
50-697,50-1407,Undirected,1
50-1170,10-2526,Undirected,1
50-1878,10-1117,Undirected,1
50-515,10-801,Undirected,1
40-79,10-1164,Undirected,1
50-932,10-864,Undirected,1
50-1381,50-2006,Undirected,1
50-1196,50-2552,Undirected,1
50-605,10-2945,Undirected,1
50-1911,50-2414,Undirected,1
40-96,50-878,Undirected,1
50-167,50-1985,Undirected,1
50-2036,20-250,Undirected,1
40-64,50-1234,Undirected,1
50-1380,50-2642,Undirected,1
50-848,10-926,Undirected,1
10-1306,10-1643,Undirected,1
50-1158,50-3126,Undirected,1
50-1567,50-3014,Undirected,1
40-457,50-479,Undirected,1
50-1717,50-2410,Undirected,1
10-216,10-1786,Undirected,1
50-1500,50-1936,Undirected,1
50-1061,50-1811,Undirected,1
50-1292,10-1158,Undirected,1
50-39,10-276,Undirected,1
10-752,10-895,Undirected,1
10-63,10-384,Undirected,1
50-1883,50-1954,Undirected,1
50-677,10-934,Undirected,1
10-2610,20-266,Undirected,1
50-1187,10-1711,Undirected,1
50-3130,20-225,Undirected,1
40-396,50-2193,Undirected,1
50-83,50-981,Undirected,1
50-260,10-34,Undirected,1
10-1213,10-3036,Undirected,1
50-1365,50-2172,Undirected,1
50-2876,10-860,Undirected,1
50-2245,10-19,Undirected,1
50-1488,50-2422,Undirected,1
50-2151,10-1917,Undirected,1
50-298,50-425,Undirected,1
50-2481,10-1711,Undirected,1
50-2008,10-1500,Undirected,1
50-2444,50-2661,Undirected,1
50-756,10-1341,Undirected,1
40-28,50-2661,Undirected,1
50-1365,50-1775,Undirected,1
50-56,50-2322,Undirected,1
40-473,50-1054,Undirected,1
50-1351,50-2818,Undirected,1
50-1437,50-1666,Undirected,1
50-1791,50-2733,Undirected,1
50-2829,10-2423,Undirected,1
50-451,50-2282,Undirected,1
40-18,50-1681,Undirected,1
50-416,10-1068,Undirected,1
50-1000,10-343,Undirected,1
10-1388,10-1895,Undirected,1
50-508,10-2074,Undirected,1
10-830,10-2947,Undirected,1
50-2364,50-2990,Undirected,1
50-317,50-3164,Undirected,1
50-3005,10-1257,Undirected,1
50-1887,10-2712,Undirected,1
40-85,50-3184,Undirected,1
50-848,10-2711,Undirected,1
50-1177,50-3018,Undirected,1
50-1144,10-430,Undirected,1
10-27,10-1662,Undirected,1
50-1545,50-2671,Undirected,1
50-1148,50-1714,Undirected,1
40-17,50-618,Undirected,1
50-182,50-235,Undirected,1
50-399,50-2071,Undirected,1
10-2107,20-353,Undirected,1
50-2698,50-3045,Undirected,1
50-2941,50-3087,Undirected,1
50-752,50-2720,Undirected,1
50-2219,50-3109,Undirected,1
50-2955,10-165,Undirected,1
50-524,10-1729,Undirected,1
10-928,10-1873,Undirected,1
40-439,50-2140,Undirected,1
50-2592,10-124,Undirected,1
50-159,50-174,Undirected,1
50-2696,10-2425,Undirected,1
10-131,10-1969,Undirected,1
50-713,50-3177,Undirected,1
40-518,50-1628,Undirected,1
50-1472,50-3164,Undirected,1
40-400,10-661,Undirected,1
50-2414,10-1471,Undirected,1
