Unique Identifier,episode_ref,track_name,date,decade,decade_episode,decade_episode_castaway_name,castaway_ref,std_artist,std_name
17999,2250,Jerusalem by Hubert Parry,10/14/1968,60,60-3689,60-3689-raymond postgate,2240,hubert parry,raymond postgate
17984,2249,The Walk to the Paradise Garden (from A Village Romeo and Juliet) by Frederick Delius,10/21/1968,60,60-3690,60-3690-barbara murray,218,frederick delius,barbara murray
17985,2249,Love Duet (from Tristan und Isolde),10/21/1968,60,60-3691,60-3691-barbara murray,218,richard wagner,barbara murray
17986,2249,Cwm Rhondda by Treorchy Male Choir,10/21/1968,60,60-3692,60-3692-barbara murray,218,treorchy male choir,barbara murray
17987,2249,A Hymn To Him by Rex Harrison,10/21/1968,60,60-3693,60-3693-barbara murray,218,rex harrison,barbara murray
17988,2249,The Plane Makers March by BBC Concert Orchestra,10/21/1968,60,60-3694,60-3694-barbara murray,218,bbc concert orchestra,barbara murray
17989,2249,Anyone Who Had a Heart by Dionne Warwick,10/21/1968,60,60-3695,60-3695-barbara murray,218,dionne warwick,barbara murray
17990,2249,If I Fell by The Beatles,10/21/1968,60,60-3696,60-3696-barbara murray,218,the beatles,barbara murray
17991,2249,In questa Reggia (from Turandot) by Giacomo Puccini,10/21/1968,60,60-3697,60-3697-barbara murray,218,giacomo puccini,barbara murray
17976,2248,Cello Concerto in B Minor by Antonín Dvořák,10/28/1968,60,60-3698,60-3698-richard baker,2266,antonin dvorak,richard baker
17977,2248,"Nocturne in D flat major, Op. 27/2",10/28/1968,60,60-3699,60-3699-richard baker,2266,frédéric chopin,richard baker
17978,2248,Our revels now are ended (from The Tempest) by William Shakespeare,10/28/1968,60,60-3700,60-3700-richard baker,2266,william shakespeare,richard baker
17979,2248,String Quartet No. 14 in D minor 'Death and the Maiden' by Franz Schubert,10/28/1968,60,60-3701,60-3701-richard baker,2266,franz schubert,richard baker
17980,2248,Burlington Bertie from Bow by Ella Shields,10/28/1968,60,60-3702,60-3702-richard baker,2266,ella shields,richard baker
17981,2248,Mir ist die Ehre widerfahren (from Der Rosenkavalier) by Richard Strauss,10/28/1968,60,60-3703,60-3703-richard baker,2266,richard strauss,richard baker
17982,2248,Symphony No. 40 In G Minor by Wolfgang Amadeus Mozart,10/28/1968,60,60-3704,60-3704-richard baker,2266,wolfgang amadeus mozart,richard baker
17983,2248,Pineapple Poll by Arthur Sullivan/Mackerras,10/28/1968,60,60-3705,60-3705-richard baker,2266,arthur sullivan,richard baker
17968,2247,Piano Concerto No. 2 in C minor by Sergey Rachmaninov,11/4/1968,60,60-3706,60-3706-peggy mount,2075,sergey rachmaninov,peggy mount
17969,2247,Lovers Such As I by The Bachelors,11/4/1968,60,60-3707,60-3707-peggy mount,2075,the bachelors,peggy mount
17970,2247,Mirage by Manuel & The Music of the Mountains,11/4/1968,60,60-3708,60-3708-peggy mount,2075,manuel the music of the mountains,peggy mount
17971,2247,Romeo and Juliet by Sergei Prokofiev,11/4/1968,60,60-3709,60-3709-peggy mount,2075,sergei prokofiev,peggy mount
17972,2247,Violets for Your Furs by Frank Sinatra,11/4/1968,60,60-3710,60-3710-peggy mount,2075,frank sinatra,peggy mount
17973,2247,Nutcracker Suite - Waltz of the flowers by Peter Ilyich Tchaikovsky,11/4/1968,60,60-3711,60-3711-peggy mount,2075,pyotr ilyich tchaikovsky,peggy mount
17974,2247,You Made Me Love You by Judy Garland,11/4/1968,60,60-3712,60-3712-peggy mount,2075,judy garland,peggy mount
17975,2247,Piano Concerto in A Minor by Edvard Grieg,11/4/1968,60,60-3713,60-3713-peggy mount,2075,edvard grieg,peggy mount
17960,2246,Up to the Rigi by Mumenthaler and Vreni Pfyl & Rigibuebe Landlerkapelle,11/11/1968,60,60-3714,60-3714-dan maskell,564,mumenthaler and vreni pfyl rigibuebe landlerkapelle,dan maskell
17961,2246,Dead March (from Saul) by George Frideric Handel,11/11/1968,60,60-3715,60-3715-dan maskell,564,george frideric handel,dan maskell
17962,2246,Violin Concerto in B Minor by Edward Elgar,11/11/1968,60,60-3716,60-3716-dan maskell,564,edward elgar,dan maskell
17963,2246,Royal Air Force March Past by Central Band of the Royal Air Force,11/11/1968,60,60-3717,60-3717-dan maskell,564,the band,dan maskell
17964,2246,I Could Have Danced All Night by Julie Andrews & Philippa Bevans,11/11/1968,60,60-3718,60-3718-dan maskell,564,julie andrews,dan maskell
17965,2246,Warsaw Concerto by Richard Addinsell,11/11/1968,60,60-3719,60-3719-dan maskell,564,richard addinsell,dan maskell
17966,2246,The Sound Of Music by Julie Andrews,11/11/1968,60,60-3720,60-3720-dan maskell,564,julie andrews,dan maskell
17967,2246,Bolero by Maurice Ravel,11/11/1968,60,60-3721,60-3721-dan maskell,564,maurice ravel,dan maskell
17952,2245,Sheep may safely graze (from Cantata No. 208) by Johann Sebastian Bach,11/13/1968,60,60-3722,60-3722-sir paul gore booth,2620,johann sebastian bach,sir paul gore booth
17953,2245,Piano Concerto No. 20 in D minor by Wolfgang Amadeus Mozart,11/13/1968,60,60-3723,60-3723-sir paul gore booth,2620,wolfgang amadeus mozart,sir paul gore booth
17954,2245,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,11/13/1968,60,60-3724,60-3724-sir paul gore booth,2620,ludwig van beethoven,sir paul gore booth
17955,2245,"Si, pel ciel (Oath duet) (from Otello) by Giuseppe Verdi",11/13/1968,60,60-3725,60-3725-sir paul gore booth,2620,giuseppe verdi,sir paul gore booth
17956,2245,Violin Concerto in D major by Johannes Brahms,11/13/1968,60,60-3726,60-3726-sir paul gore booth,2620,johannes brahms,sir paul gore booth
17957,2245,Act 1 Duet (from Die Fledermaus),11/13/1968,60,60-3727,60-3727-sir paul gore booth,2620,johann strauss ii,sir paul gore booth
17958,2245,The Birth of the Blues by Edythe Wright,11/13/1968,60,60-3728,60-3728-sir paul gore booth,2620,edythe wright,sir paul gore booth
17959,2245,Piano Concerto in A Minor by Robert Schumann,11/13/1968,60,60-3729,60-3729-sir paul gore booth,2620,robert schumann,sir paul gore booth
17944,2244,Hear My Prayer by Felix Mendelssohn,11/18/1968,60,60-3730,60-3730-lieutenant colonel c h jaeger,1610,felix mendelssohn,lieutenant colonel c h jaeger
17945,2244,Orchestral Suite No. 3 in D major by Johann Sebastian Bach,11/18/1968,60,60-3731,60-3731-lieutenant colonel c h jaeger,1610,johann sebastian bach,lieutenant colonel c h jaeger
17946,2244,I Was Glad by Hubert Parry,11/18/1968,60,60-3732,60-3732-lieutenant colonel c h jaeger,1610,hubert parry,lieutenant colonel c h jaeger
17947,2244,Symphony No. 3 in F major by Johannes Brahms,11/18/1968,60,60-3733,60-3733-lieutenant colonel c h jaeger,1610,johannes brahms,lieutenant colonel c h jaeger
17948,2244,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod"" by Edward Elgar",11/18/1968,60,60-3734,60-3734-lieutenant colonel c h jaeger,1610,edward elgar,lieutenant colonel c h jaeger
17949,2244,Symphony No. 1 in D major 'Classical' by Sergei Prokofiev,11/18/1968,60,60-3735,60-3735-lieutenant colonel c h jaeger,1610,sergei prokofiev,lieutenant colonel c h jaeger
17950,2244,Jigger's Corn by The Band of the Irish Guards,11/18/1968,60,60-3736,60-3736-lieutenant colonel c h jaeger,1610,the band,lieutenant colonel c h jaeger
17951,2244,Michelle by The Band of the Irish Guards,11/18/1968,60,60-3737,60-3737-lieutenant colonel c h jaeger,1610,the band,lieutenant colonel c h jaeger
17936,2243,Tears by Ken Dodd,11/25/1968,60,60-3738,60-3738-sandy powell,2463,ken dodd,sandy powell
17937,2243,The Driving Instructor by Bob Newhart,11/25/1968,60,60-3739,60-3739-sandy powell,2463,bob newhart,sandy powell
17938,2243,The Swan (from Carnival of the Animals) by Camille Saint-Saëns,11/25/1968,60,60-3740,60-3740-sandy powell,2463,camille saint saens,sandy powell
17939,2243,Gracie and Sandy's Party by Gracie Fields & Sandy Powell,11/25/1968,60,60-3741,60-3741-sandy powell,2463,gracie fields,sandy powell
17940,2243,The theme from 'Limelight' by Frank Chacksfield & His Orchestra,11/25/1968,60,60-3742,60-3742-sandy powell,2463,frank chacksfield his orchestra,sandy powell
17941,2243,Me and My Shadow by Morecambe & Wise,11/25/1968,60,60-3743,60-3743-sandy powell,2463,morecambe & wise,sandy powell
17942,2243,"Silent Night, Holy Night",11/25/1968,60,60-3744,60-3744-sandy powell,2463,silent night holy night,sandy powell
17943,2243,1812 Overture by Peter Ilyich Tchaikovsky,11/25/1968,60,60-3745,60-3745-sandy powell,2463,pyotr ilyich tchaikovsky,sandy powell
17928,2242,"Prelude in A major, Op. 287",12/9/1968,60,60-3746,60-3746-des wilson,674,prelude in a major op 287,des wilson
17929,2242,If I Only Had Time by John Rowles,12/9/1968,60,60-3747,60-3747-des wilson,674,john rowles,des wilson
17930,2242,"My Lodging's in the Cold Ground by The Pipes and Drums, 1st Battalion Scots Guards",12/9/1968,60,60-3748,60-3748-des wilson,674,the scots guards,des wilson
17931,2242,"Inaugural Address (speech, 20 January 1961) by John F. Kennedy",12/9/1968,60,60-3749,60-3749-des wilson,674,john f kennedy,des wilson
17932,2242,Blowin' In The Wind by Bob Dylan,12/9/1968,60,60-3750,60-3750-des wilson,674,bob dylan,des wilson
17933,2242,To be or not to be (from Hamlet) by William Shakespeare,12/9/1968,60,60-3751,60-3751-des wilson,674,william shakespeare,des wilson
17934,2242,"Wiegenlied, Op. 49/4 by Johannes Brahms",12/9/1968,60,60-3752,60-3752-des wilson,674,johannes brahms,des wilson
17935,2242,Hallelujah Chorus (from Messiah) by George Frideric Handel,12/9/1968,60,60-3753,60-3753-des wilson,674,george frideric handel,des wilson
17920,2241,Belshazzar's Feast by William Walton,12/16/1968,60,60-3754,60-3754-professor asa briggs,2155,william walton,professor asa briggs
17921,2241,"O, Isis und Osiris (from The Magic Flute) by Wolfgang Amadeus Mozart",12/16/1968,60,60-3755,60-3755-professor asa briggs,2155,wolfgang amadeus mozart,professor asa briggs
17922,2241,Harpsichord Sonata in B flat major by Domenico Scarlatti,12/16/1968,60,60-3756,60-3756-professor asa briggs,2155,domenico scarlatti,professor asa briggs
17923,2241,The Coronation of Poppea by Claudio Monteverdi,12/16/1968,60,60-3757,60-3757-professor asa briggs,2155,claudio monteverdi,professor asa briggs
17924,2241,Gute Nacht (from Winterreise) by Franz Schubert,12/16/1968,60,60-3758,60-3758-professor asa briggs,2155,franz schubert,professor asa briggs
17925,2241,Mr Walker by Mighty Sparrow,12/16/1968,60,60-3759,60-3759-professor asa briggs,2155,mighty sparrow,professor asa briggs
17926,2241,Violin Concerto No. 1 in A minor by Dmitry Shostakovich,12/16/1968,60,60-3760,60-3760-professor asa briggs,2155,dmitry shostakovich,professor asa briggs
17927,2241,"String Quartet No.14 in C sharp minor, Op. 131 by Ludwig van Beethoven",12/16/1968,60,60-3761,60-3761-professor asa briggs,2155,ludwig van beethoven,professor asa briggs
17912,2240,Morning (from Peer Gynt Suite No. 1) by Edvard Grieg,12/23/1968,60,60-3762,60-3762-arthur askey,187,edvard grieg,arthur askey
17913,2240,I Could Have Danced All Night by Julie Andrews & Philippa Bevans,12/23/1968,60,60-3763,60-3763-arthur askey,187,julie andrews,arthur askey
17914,2240,Polovtsian Dances (from Prince Igor) by Alexander Borodin,12/23/1968,60,60-3764,60-3764-arthur askey,187,alexander borodin,arthur askey
17915,2240,The Proposal by Arthur Askey & Richard Murdoch,12/23/1968,60,60-3765,60-3765-arthur askey,187,arthur askey,arthur askey
17916,2240,Romeo and Juliet Fantasy Overture by Peter Ilyich Tchaikovsky,12/23/1968,60,60-3766,60-3766-arthur askey,187,pyotr ilyich tchaikovsky,arthur askey
17917,2240,All My Loving by The Beatles,12/23/1968,60,60-3767,60-3767-arthur askey,187,the beatles,arthur askey
17918,2240,Piano Concerto No. 2 in C minor by Sergey Rachmaninov,12/23/1968,60,60-3768,60-3768-arthur askey,187,sergey rachmaninov,arthur askey
17919,2240,If the Whole World Stopped Lovin' by Val Doonican,12/23/1968,60,60-3769,60-3769-arthur askey,187,val doonican,arthur askey
17904,2239,Jug of Punch by The Kingston Trio,12/25/1968,60,60-3770,60-3770-rosea kemp,2373,the kingston trio,rosea kemp
17905,2239,"Piano Sonata No. 14 in C sharp minor, Op.27/2 'Moonlight' by Ludwig van Beethoven",12/25/1968,60,60-3771,60-3771-rosea kemp,2373,ludwig van beethoven,rosea kemp
17906,2239,Copper Kettle by Joan Baez,12/25/1968,60,60-3772,60-3772-rosea kemp,2373,joan baez,rosea kemp
17907,2239,Click Go the Shears by Burl Ives,12/25/1968,60,60-3773,60-3773-rosea kemp,2373,burl ives,rosea kemp
17908,2239,How Great Thou Art by Elaine & Derek,12/25/1968,60,60-3774,60-3774-rosea kemp,2373,elaine derek,rosea kemp
17909,2239,Just An Old Fashioned Girl by Eartha Kitt,12/25/1968,60,60-3775,60-3775-rosea kemp,2373,eartha kitt,rosea kemp
17910,2239,Hallelujah Chorus (from Messiah) by George Frideric Handel,12/25/1968,60,60-3776,60-3776-rosea kemp,2373,george frideric handel,rosea kemp
17911,2239,Something's Coming by Richard Beymer,12/25/1968,60,60-3777,60-3777-rosea kemp,2373,richard beymer,rosea kemp
17896,2238,Radetzky March by Johann Strauss I,12/30/1968,60,60-3778,60-3778-bob braithwaite,321,johann strauss i,bob braithwaite
17897,2238,Beautiful Dreamer by Jim Reeves,12/30/1968,60,60-3779,60-3779-bob braithwaite,321,jim reeves,bob braithwaite
17898,2238,Scotland the Brave by The Scots Guards,12/30/1968,60,60-3780,60-3780-bob braithwaite,321,the scots guards,bob braithwaite
17899,2238,Dorfschwalben aus Osterreich by Josef Strauss,12/30/1968,60,60-3781,60-3781-bob braithwaite,321,josef strauss,bob braithwaite
17900,2238,Milanollo from The Coldstream March by The Band of the Coldstream Guards,12/30/1968,60,60-3782,60-3782-bob braithwaite,321,the band,bob braithwaite
17901,2238,"Wiegenlied, Op. 49/4 by Johannes Brahms",12/30/1968,60,60-3783,60-3783-bob braithwaite,321,johannes brahms,bob braithwaite
17902,2238,Poet and Peasant Overture by Franz von Suppé,12/30/1968,60,60-3784,60-3784-bob braithwaite,321,franz von suppe,bob braithwaite
17903,2238,"Silent Night, Holy Night",12/30/1968,60,60-3785,60-3785-bob braithwaite,321,silent night holy night,bob braithwaite
17888,2237,Romeo and Juliet Fantasy Overture by Peter Ilyich Tchaikovsky,1/6/1969,60,60-3786,60-3786-heather harper,1087,pyotr ilyich tchaikovsky,heather harper
17889,2237,St Matthew Passion - Erbarme dich by Johann Sebastian Bach,1/6/1969,60,60-3787,60-3787-heather harper,1087,johann sebastian bach,heather harper
17890,2237,Marie Theres'! Hab' mir's gelobt (Act 3 Trio) (from Der Rosenkavalier) by Richard Strauss,1/6/1969,60,60-3788,60-3788-heather harper,1087,richard strauss,heather harper
17891,2237,Symphony No. 5 In C Sharp Minor by Gustav Mahler,1/6/1969,60,60-3789,60-3789-heather harper,1087,gustav mahler,heather harper
17892,2237,Missa Solemnis - Praeluium by Ludwig van Beethoven,1/6/1969,60,60-3790,60-3790-heather harper,1087,ludwig van beethoven,heather harper
17893,2237,"Brünnhilde, heilige Braut! (from Götterdämmerung)",1/6/1969,60,60-3791,60-3791-heather harper,1087,brunnhilde heilige braut from gotterdammerung,heather harper
17894,2237,Valse Triste by Jean Sibelius,1/6/1969,60,60-3792,60-3792-heather harper,1087,jean sibelius,heather harper
17895,2237,"As You Like It Act 2, Scene 7 by William Shakespeare",1/6/1969,60,60-3793,60-3793-heather harper,1087,william shakespeare,heather harper
17880,2236,Stranger On The Shore by Acker Bilk,1/13/1969,60,60-3794,60-3794-alan pegler,47,acker bilk,alan pegler
17881,2236,Arrival of the Queen of Sheba (from Solomon) by George Frideric Handel,1/13/1969,60,60-3795,60-3795-alan pegler,47,george frideric handel,alan pegler
17882,2236,Che farò senza Euridice (What is Life?) (from Orpheus and Euridice) by Christoph Willibald Gluck,1/13/1969,60,60-3796,60-3796-alan pegler,47,christoph willibald gluck,alan pegler
17883,2236,No. 44472 Flying Scotsman (Trackside sounds),1/13/1969,60,60-3797,60-3797-alan pegler,47,no 44472 flying scotsman trackside sounds,alan pegler
17884,2236,Symphony No. 88 in G major 'Letter V' by Joseph Haydn,1/13/1969,60,60-3798,60-3798-alan pegler,47,joseph haydn,alan pegler
17885,2236,Water Music by George Frideric Handel,1/13/1969,60,60-3799,60-3799-alan pegler,47,george frideric handel,alan pegler
17886,2236,Light Cavalry Overture by Franz von Suppé,1/13/1969,60,60-3800,60-3800-alan pegler,47,franz von suppe,alan pegler
17887,2236,When Britain really ruled the waves (from Iolanthe) by Arthur Sullivan,1/13/1969,60,60-3801,60-3801-alan pegler,47,arthur sullivan,alan pegler
17872,2235,Magnificat by André Isoir,1/20/1969,60,60-3802,60-3802-maurice jacobson,1814,andre isoir,maurice jacobson
17873,2235,Daphnis and Chloe Suite No. 2 by Maurice Ravel,1/20/1969,60,60-3803,60-3803-maurice jacobson,1814,maurice ravel,maurice jacobson
17874,2235,It Was a Lover and his Lass by Shakespeare/Morley,1/20/1969,60,60-3804,60-3804-maurice jacobson,1814,shakespeare morley,maurice jacobson
17875,2235,The Rite of Spring by Igor Stravinsky,1/20/1969,60,60-3805,60-3805-maurice jacobson,1814,igor stravinsky,maurice jacobson
17876,2235,Neptune (from The Planets) by Gustav Holst,1/20/1969,60,60-3806,60-3806-maurice jacobson,1814,gustav holst,maurice jacobson
17877,2235,On December 25th by Orpington Junior Singers,1/20/1969,60,60-3807,60-3807-maurice jacobson,1814,orpington junior singers,maurice jacobson
17878,2235,Symphony No. 3 in E flat major 'Eroica' by Ludwig van Beethoven,1/20/1969,60,60-3808,60-3808-maurice jacobson,1814,ludwig van beethoven,maurice jacobson
17879,2235,The Fairy Lough by Kathleen Ferrier & Frederick Stone,1/20/1969,60,60-3809,60-3809-maurice jacobson,1814,kathleen ferrier,maurice jacobson
17864,2234,I Won't Dance by Frank Sinatra & Count Basie,1/27/1969,60,60-3810,60-3810-maggie fitzgibbon,1710,frank sinatra,maggie fitzgibbon
17865,2234,"Polonaise in A  major, Op. 40/1 'Military'",1/27/1969,60,60-3811,60-3811-maggie fitzgibbon,1710,polonaise in a major op 40 1 military,maggie fitzgibbon
17866,2234,Let's Do It by Noël Coward,1/27/1969,60,60-3812,60-3812-maggie fitzgibbon,1710,noel coward,maggie fitzgibbon
17867,2234,"Ah, fors' è lui (from La traviata) by Giuseppe Verdi",1/27/1969,60,60-3813,60-3813-maggie fitzgibbon,1710,giuseppe verdi,maggie fitzgibbon
17868,2234,Where is the Life That Late I Led? by Alfred Drake,1/27/1969,60,60-3814,60-3814-maggie fitzgibbon,1710,alfred drake,maggie fitzgibbon
